gene,label,pos_ctrl_proteasome,pos_ctrl_ribosome,pos_ctrl_DNA_replication,pos_ctrl_spliceosome,pos_ctrl_behan_2019,pos_ctrl_bagel_v1,pos_ctrl_bagel_v2,neg_ctrl_not_expressed,neg_ctrl_found_context_specific,PRODE_NIE_sgRNA,PRODE_NIE_shRNA,avg_Gene_Effect_sgRNA,avg_Gene_Effect_shRNA,MUFFINN_sum_sgRNA,MUFFINN_sum_shRNA,MUFFINN_max_sgRNA,MUFFINN_max_shRNA,RWR_sgRNA,RWR_shRNA,NIE000,NIE200,NIE400,NIE700,NIE900
DHX38,essential,no,no,no,yes,no,no,no,no,no,-7.30449586299329,-8.30063425460334,-0.816826205822097,-0.704912822684686,0.0162983701629837,0.0048995100489951,0.0574942505749425,0.0207979202079792,0.0396039603960396,0.0297029702970297,-7.53498110514381,-7.90258938105792,-6.93954227675268,-6.49842954822456,-6.14778442488253
ISY1,essential,no,no,no,yes,no,no,no,no,no,-6.10276631079774,-6.31106619183778,-1.35142844456138,-0.610679935503547,0.0226977302269773,0.0257974202579742,0.0307969203079692,0.0313968603139686,0.0495049504950496,0.0297029702970297,-5.45744562051651,-6.02734913882438,-6.23203872206281,-6.0175874174702,-5.43244644069877
XAB2,essential,no,no,no,yes,yes,yes,yes,no,no,-8.91484789206267,-8.73478344014484,-1.9111143208031,-0.982863206547408,9.99900009999e-05,0.0008999100089991,0.0082991700829917,0.0090990900909909,0,0.00990099009900991,-6.97298054527002,-6.94355222293251,-7.70168232879957,-7.65426802554959,-7.35496509635463
SNRPG,essential,no,no,no,yes,yes,no,no,no,no,,-11.2124286472375,,-1.16193993693422,,9.99900009999e-05,,0.003999600039996,,0,,,,,
SNRPE,essential,no,no,no,yes,yes,no,no,no,no,,-10.2587077129839,,-1.04206254480083,,0.0002999700029997,,0.0063993600639936,,0,,,,,
SNRPF,essential,no,no,no,yes,yes,no,yes,no,no,-13.3172216680674,-10.3549502269182,-2.34073911199682,-0.962580291496374,9.99900009999e-05,9.99900009999e-05,0.0008999100089991,0.0088991100889911,0,0,-9.58396070815938,-9.45112312622521,-10.3322712182601,-10.0570949047245,-9.75540446362819
SNRPD2,essential,no,no,no,yes,yes,yes,yes,no,no,-14.1083492569876,-13.0745107753825,-2.15334988871933,-0.990181555735448,9.99900009999e-05,9.99900009999e-05,0.0032996700329967,0.0093990600939906,0,0.00990099009900991,-9.74766470593726,-10.4422360638216,-10.9269147194226,-10.0584061653615,-9.33573232887567
SNRPD3,essential,no,no,no,yes,yes,no,yes,no,no,,-9.44547032362111,,-0.718285775140307,,0.0008999100089991,,0.01999800019998,,0.00990099009900991,,,,,
SART1,essential,no,no,no,yes,no,no,no,no,no,-6.99843775546916,-7.65109190920343,-1.1928575221401,-0.749299319264447,0.0062993700629937,0.0058994100589941,0.0374962503749625,0.0211978802119788,0.0495049504950496,0.0198019801980198,-6.7544319129597,-7.30108679040909,-7.06591044653524,-6.78723639881462,-6.67940632031528
SYF2,essential,no,no,no,yes,no,no,no,no,no,-6.39839457511824,-5.83078809206151,-0.976324071406913,-0.241676909543726,0.0214978502149785,0.0442955704429557,0.0506949305069493,0.0862913708629137,0.0396039603960396,0.0297029702970297,-5.37904931969938,-6.13075249071955,-6.21761956335757,-6.05066451688426,-5.72343506917405
CRNKL1,essential,no,no,no,yes,yes,no,yes,no,no,-7.90529787700771,-6.85630834591127,-1.69897061758615,-0.449487607493296,0.0004999500049995,0.0198980101989801,0.0170982901709829,0.041995800419958,0.00990099009900991,0,-7.31382874676513,-7.28752372386147,-8.01402000852169,-7.92697348362081,-7.60330032157244
U2SURP,essential,no,no,no,yes,yes,no,no,no,no,-7.68132157061414,-7.85535327279631,-1.59701189435143,-0.6589113766019,0.0017998200179982,0.0086991300869913,0.0174982501749825,0.0244975502449755,0,0.00990099009900991,-6.04060330756896,-5.93594935669457,-6.23360336012257,-6.05568496779358,-5.78747382626175
HNRNPA1,essential,no,no,no,yes,no,no,no,no,no,-8.67443461850802,-9.87734598448702,-0.401947233632471,-0.224018774135485,0.0140985901409859,0.0184981501849815,0.123187681231877,0.0810918908109189,0.0594059405940595,0.00990099009900991,-8.13914254448291,-8.90940120034448,-8.66471254300543,-6.11968038395478,-5.80954085167772
PRPF3,essential,no,no,no,yes,no,yes,no,no,no,-6.72731141661256,-7.75603860685603,-1.06007620699708,-0.801587197989672,0.0113988601139886,0.0038996100389961,0.044995500449955,0.0192980701929807,0.0297029702970297,0.00990099009900991,-6.41691746676004,-6.24930580142508,-7.04942042153893,-6.56820569695003,-6.39079850433831
AQR,essential,no,no,no,yes,yes,yes,yes,no,no,-8.35998715069828,-8.39195456280304,-1.7838891282795,-0.916139110299212,9.99900009999e-05,0.0023997600239976,0.0131986801319868,0.0114988501149885,0.0198019801980198,0.00990099009900991,-6.19265549349384,-7.00295530208297,-7.20667448807555,-7.07559114216885,-6.75650748919531
PRPF4,essential,no,no,no,yes,yes,no,yes,no,no,-7.39600077434804,-8.17568834995615,-1.12369868276213,-0.741031505993039,0.0074992500749925,0.0074992500749925,0.0341965803419658,0.0227977202279772,0.00990099009900991,0.0198019801980198,-7.18768840800621,-7.4821707232827,-7.28325178304012,-7.00047018377819,-6.6467232895722
LSM3,essential,no,no,no,yes,yes,no,no,no,no,-8.60621108158465,-9.80648366915844,-1.60039998708138,-1.12195625153378,9.99900009999e-05,9.99900009999e-05,0.0196980301969803,0.0072992700729927,0.00990099009900991,0,-6.7666719678542,-6.9356355416641,-7.40490371622669,-7.08359819107849,-6.72176700492793
SF3B4,essential,no,no,no,yes,yes,yes,no,no,no,-8.55017831659782,-8.06208068571025,-1.87269719915983,-0.772933309179628,0.0001999800019998,0.005999400059994,0.0092990700929907,0.0181981801819818,0,0,-7.57332913094267,-7.79704728382407,-7.96119352428466,-7.95690371278059,-7.68554765986134
PPIH,essential,no,no,no,yes,no,no,no,no,no,-5.85461112081326,-5.5195582060323,-0.380855787124066,-0.119512814693259,0.050994900509949,0.0470952904709529,0.108989101089891,0.196380361963804,0.099009900990099,0.168316831683168,-5.38782522224013,-5.83303309970916,-5.48095112394181,-5.44032153512123,-5.31259423726233
SLU7,essential,no,no,no,yes,yes,no,yes,no,no,-7.69521179154457,-7.32163402920465,-1.51536345170838,-0.567163123803297,0.0015998400159984,0.014998500149985,0.021997800219978,0.0346965303469653,0.0297029702970297,0.0198019801980198,-5.80130425928754,-6.65140342694789,-6.67685849043751,-6.57085003520312,-6.26406512193945
BUD31,essential,no,no,no,yes,no,no,yes,no,no,-9.44444782064155,-7.58213954825495,-2.17855716807588,-0.764292546748647,9.99900009999e-05,0.0073992600739926,0.0023997600239976,0.0148485151484852,0,0,-9.03280773709376,-8.99570162232434,-9.72096758079296,-9.66365927347332,-9.23162651852674
PHF5A,essential,no,no,no,yes,no,yes,yes,no,no,-10.6038523054876,-9.21898419795355,-2.24975299982672,-1.04306309298561,9.99900009999e-05,0.0006999300069993,0.0013998600139986,0.0083991600839916,0,0,-8.49326855073232,-8.36524851110332,-9.12937488727906,-8.94864851979718,-8.74221498926457
SRSF10,essential,no,no,no,yes,no,no,no,no,no,-5.63229367361779,-5.63859594699758,-0.699421208843668,-0.233361291688723,0.0457954204579542,0.040995900409959,0.0705929407059294,0.055994400559944,0.0792079207920792,0.099009900990099,-7.08938219398788,-7.89715622552555,-5.65491698003522,-4.87674978092054,-4.72337797955061
SRSF6,essential,no,no,no,yes,no,no,no,no,no,-6.47803078095417,-6.0529653407409,-0.547541047288132,-0.137472991367456,0.0306969303069693,0.0381961803819618,0.0811918808119188,0.151284871512849,0.0594059405940595,0.108910891089109,-7.48173237584486,-7.03376671219633,-6.14460105013566,-5.99080609798067,-5.76289369854345
SNRPA,essential,no,no,no,yes,no,no,no,no,no,-6.37518091111873,-7.29212990287779,-0.271668104870985,-0.288066769331619,0.0414958504149585,0.0212978702129787,0.126987301269873,0.0503949605039496,0.118811881188119,0.0198019801980198,-4.92840143959204,-4.91175710744733,-5.50888381468813,-5.38340763609467,-5.11951850529672
RBM8A,essential,no,no,no,yes,no,no,yes,no,no,-10.3016867672173,,-1.72562473400864,,9.99900009999e-05,,0.0131986801319868,,0.00990099009900991,,-6.57103342496788,-6.60455451573437,-7.49392252720208,-7.1177639967688,-6.69684294887593
SRSF7,essential,no,no,no,yes,yes,no,yes,no,no,-9.93789126523182,-7.62283003628599,-2.21312647928566,-0.61209357594319,9.99900009999e-05,0.0117988201179882,0.0026997300269973,0.0256974302569743,0,0.00990099009900991,-8.75497040310585,-8.69529978680129,-8.82374507140001,-8.74322153781769,-8.45393785580148
SNRPA1,essential,no,no,no,yes,yes,no,yes,no,no,-12.0875811169929,-9.11124836923464,-2.36519796475091,-0.538060969396877,9.99900009999e-05,0.0087991200879912,0.0011998800119988,0.0323967603239676,0,0.0297029702970297,-12.6357507485526,-12.7602853825132,-11.8952618132528,-10.9644169666159,-10.6661462316011
HNRNPM,essential,no,no,no,yes,no,yes,no,no,no,-7.69509122003547,-9.79981697780025,-1.08335678618933,-0.978044470927523,0.0074992500749925,0.0016998300169983,0.0381961803819618,0.0093990600939906,0.00990099009900991,0.00990099009900991,-8.20659576978427,-8.17274442977836,-7.44473861343772,-6.27956127960208,-6.21541332777162
SNRPB,essential,no,no,no,yes,yes,yes,no,no,no,-12.9162109103086,-10.4738190926008,-2.45672085785374,-1.24876455160803,9.99900009999e-05,9.99900009999e-05,0.0006999300069993,0.0018998100189981,0,0,-13.0664378746167,-13.4665046446405,-13.5811057508521,-13.3848865614528,-12.862876859804
TRA2B,essential,no,no,no,yes,no,no,no,no,no,-7.2219678390431,-7.92590286769552,-0.569530181881809,-0.311196259915005,0.0245975402459754,0.01999800019998,0.0804919508049195,0.0573942605739426,0.0396039603960396,0.0297029702970297,-7.41552283041203,-8.01020934508497,-6.99917917782599,-5.53526893920657,-5.28803322347097
SNRPB2,essential,no,no,no,yes,no,no,no,no,no,-6.87309041136698,-7.38075847508626,-0.660993388353945,-0.415171311693461,0.0224977502249775,0.0170982901709829,0.067993200679932,0.0484951504849515,0.0891089108910891,0.0297029702970297,-5.16710740823685,-5.10231951123874,-5.73328615742194,-5.5291242158193,-5.4010832226331
PUF60,essential,no,no,no,yes,yes,no,yes,no,no,-10.4342848886588,-8.60135616538183,-2.3140135273984,-0.933562100599366,9.99900009999e-05,0.0020997900209979,0.001999800019998,0.011998800119988,0,0,-7.91626277398226,-7.88699552048701,-8.20612215704712,-7.84410661427267,-7.49897984761003
SRSF5,essential,no,no,no,yes,no,no,no,no,no,-5.46988109460811,-4.45309064469521,-0.156890041682738,0.0198267552414441,0.0524947505249475,0.0553944605539446,0.216078392160784,0.54044595540446,0.118811881188119,0.237623762376238,-5.68110950709042,-5.27620375935208,-4.94226848946365,-4.9160781369385,-4.89450503736823
SNRNP70,essential,no,no,no,yes,yes,no,yes,no,no,-7.85601099766399,-8.93942406214694,-1.48545288933093,-1.0071736606491,0.0003999600039996,0.0007999200079992,0.0211978802119788,0.004999500049995,0.00990099009900991,0.00990099009900991,-8.89811078142338,-8.53884846400595,-7.95390236781211,-7.42994864291017,-6.90876809923983
PCBP1,essential,no,no,no,yes,yes,yes,no,no,no,-8.18385756415225,-9.19156924102679,-1.40585340509389,-0.781078629480142,0.0021997800219978,0.0035996400359964,0.0303969603039696,0.0173982601739826,0.0297029702970297,0,-5.3469353441892,-5.45240679881148,-5.70719150546771,-5.45590313813282,-5.17706151987324
PPIL1,essential,no,no,no,yes,no,no,no,no,no,-6.1591124218995,-6.15193178085326,-0.623836532774623,-0.247222037844694,0.0338966103389661,0.0414958504149585,0.0711928807119288,0.0874912508749125,0.0693069306930693,0.0693069306930693,-5.29010536635866,-5.95613650678834,-5.81592271218134,-5.68895208449272,-5.43189319033887
SF3B6,essential,no,no,no,yes,no,no,no,no,no,-8.16919761574156,-9.73683225303129,-1.66526458698864,-1.18550383717897,0.0001999800019998,0.0001999800019998,0.015998400159984,0.0046995300469953,0.00990099009900991,0,-6.93016003013688,-6.88822450175623,-6.9153313861608,-6.87450591921114,-6.55025516838708
SRSF4,essential,no,no,no,yes,no,no,no,no,no,-5.48093093079469,-4.9717231378237,-0.152925340617611,-0.0462267876378045,0.0568943105689431,0.0467953204679532,0.165583441655834,0.351264873512649,0.099009900990099,0.188118811881188,-5.86330606367627,-5.45060371685095,-5.41331067305559,-5.37046022885156,-5.12815471586417
SRSF3,essential,no,no,no,yes,yes,yes,yes,no,no,-9.91936318767078,-9.70179227363264,-2.15008236248602,-1.12917917636366,9.99900009999e-05,0.0001999800019998,0.0025997400259974,0.0050994900509949,0,0,-7.50156521507778,-7.51671528242692,-7.61434458418272,-7.38049226633638,-7.20959267399863
SNRPD1,essential,no,no,no,yes,yes,yes,yes,no,no,-11.7486057501536,-15.0570103718701,-2.20578193826979,-1.56946869903002,9.99900009999e-05,9.99900009999e-05,0.0016998300169983,9.99900009999e-05,0,0,-9.43188110224192,-10.0816189148029,-9.93850557088811,-9.61554299215802,-9.06903697005362
THOC2,essential,no,no,no,yes,yes,no,yes,no,no,-8.15462220981214,-6.35774927901615,-2.04665862610157,-0.449534137211246,0.0002999700029997,0.022997700229977,0.003999600039996,0.033996600339966,0,0.0396039603960396,-6.87818161895237,-6.92152475085316,-6.79351837152706,-6.31617796146014,-6.20305886094967
SNRPC,essential,no,no,no,yes,no,yes,no,no,no,-7.17501223426701,-8.04215695733163,-1.1377783042387,-0.769476830470742,0.0102989701029897,0.0055994400559944,0.0385961403859614,0.0170982901709829,0.0297029702970297,0.0198019801980198,-6.32020360086698,-6.73889434554694,-6.78727019322758,-6.51809598123659,-6.19529826469236
PPIE,essential,no,no,no,yes,no,yes,no,no,no,-6.3419635159837,-7.47223729425793,-0.689486400363899,-0.709747602509573,0.030996900309969,0.0102989701029897,0.0662933706629337,0.0216978302169783,0.0693069306930693,0.0198019801980198,-5.4010399983143,-6.37330403795026,-6.08274215694571,-6.07901732892517,-5.92932388800077
SRSF2,essential,no,no,no,yes,yes,no,yes,no,no,-9.40444339237213,-7.49187026468472,-2.07574713664866,-0.496211040105792,9.99900009999e-05,0.0123987601239876,0.0064993500649935,0.0297970202979702,0,0.0198019801980198,-7.28161113094598,-7.35026402638518,-7.52721164648136,-7.23063942097926,-6.87836979326356
SRSF1,essential,no,no,no,yes,yes,yes,yes,no,no,-8.91495677115255,-9.71405222469947,-1.68300032865196,-1.04675112220307,9.99900009999e-05,9.99900009999e-05,0.0248975102489751,0.0068993100689931,0.00990099009900991,0.0198019801980198,-10.3680123868887,-9.96126340320528,-8.63306330639732,-8.15874717260027,-7.93317850024351
AAMP,essential,no,no,no,no,yes,no,no,no,no,-5.65836481526478,-5.79950434292791,-1.01194813332671,-0.465531019949188,0.0397960203979602,0.035996400359964,0.0498950104989501,0.0365963403659634,0.0198019801980198,0.0396039603960396,-5.17731038660186,-4.88336602750441,-4.60122589618809,-4.66473836157023,-4.05165179863728
ABCB7,essential,no,no,no,no,yes,no,no,no,no,-5.25149145102367,-5.66693632985501,-1.11667298393283,-0.743906839060212,0.033996600339966,0.0185981401859814,0.0390960903909609,0.0211978802119788,0.0198019801980198,0.0396039603960396,-3.05880968810698,-3.80869611337202,-4.25911011007107,-4.04326721749269,-3.7645656090453
ABCE1,essential,no,no,no,no,yes,no,yes,no,no,-8.71847204988225,-11.4274656110187,-1.82659602127143,-1.35714317967877,9.99900009999e-05,9.99900009999e-05,0.0125987401259874,0.0005999400059994,0,0,-8.78881435964431,-8.52525912618407,-8.41437410543249,-8.57854767202412,-7.97002460136417
ACTR10,essential,no,no,no,no,yes,no,yes,no,no,-5.35333410447839,-5.14585015573029,-1.20000168774412,-0.511897029179074,0.0315968403159684,0.0351964803519648,0.0408959104089591,0.0428957104289571,0.0297029702970297,0.0396039603960396,-5.32802237640038,-5.07029961982961,-5.50470914460165,-5.25744423990929,-4.90490620032517
ACTR2,essential,no,no,no,no,yes,no,yes,no,no,-4.85985208603042,-3.84691141780282,-1.32171825019012,-0.266670775823459,0.0378962103789621,0.100989901009899,0.0330966903309669,0.0638936106389361,0.0495049504950496,0.128712871287129,-4.92000855946238,-4.523217701232,-4.71051691912483,-4.43452899962133,-3.8603038607988
AFG3L2,essential,no,no,no,no,yes,no,no,no,no,-5.35259472662689,-6.93809081798105,-1.04600750476324,-1.0879629612581,0.0366963303669633,0.0045995400459954,0.0454954504549545,0.0062993700629937,0.0693069306930693,0,-4.90951227989109,-5.27214611163585,-5.35833288852707,-5.06645619612701,-4.56443465891589
ALG11,essential,no,no,no,no,yes,no,no,no,no,-5.569783160849,-0.959494585153205,-1.53586075531339,-0.0040211515722513,0.0163983601639836,0.87991200879912,0.0213978602139786,0.410858914108589,0.0297029702970297,0.722772277227723,-3.73361831662897,-4.30081302433321,-4.75713862114165,-4.72023272907052,-4.36981699296444
ALG1L,essential,no,no,no,no,yes,no,no,no,no,-4.90157799180029,-0.418524251454147,-1.14900414890176,0.0208993873304215,0.0367963203679632,0.749125087491251,0.046995300469953,0.661033896610339,0.0198019801980198,0.732673267326733,,,,,
ANAPC1,essential,no,no,no,no,yes,no,no,no,no,-6.34230630724276,-7.19354299909555,-1.74146658736578,-1.08323881831342,0.0078992100789921,0.0057994200579942,0.0141985801419858,0.022997700229977,0.00990099009900991,0.00990099009900991,-6.43442095339255,-6.39833762548567,-6.63778089888217,-6.46221117936896,-6.2068475223342
ANAPC2,essential,no,no,no,no,yes,no,yes,no,no,-6.25118141011957,-3.67977199611081,-1.70081082553868,-0.108700592917108,0.0128987101289871,0.138586141385861,0.0164983501649835,0.194880511948805,0.0297029702970297,0.277227722772277,-5.10713781782443,-5.06361830098675,-5.51961770249302,-5.36930133329407,-5.09045542627361
ANAPC4,essential,no,no,no,no,yes,yes,yes,no,no,-7.07120103893976,-6.16753424265833,-1.98508464791165,-0.753445156177129,0.0034996500349965,0.0147985201479852,0.0068993100689931,0.0172982701729827,0.00990099009900991,0.0198019801980198,-6.47202441486692,-6.44124707116049,-6.90807770970866,-6.78688778455276,-6.47426316804366
ANAPC5,essential,no,no,no,no,yes,yes,yes,no,no,-6.13401716712046,-6.48453879362732,-1.63027135532948,-0.90478557238968,0.0141985801419858,0.0101989801019898,0.0180981901809819,0.0121987801219878,0.00990099009900991,0.00990099009900991,-6.88942422622389,-6.81867975230564,-7.21064056417744,-6.96039504268705,-6.60039330114082
ANKLE2,essential,no,no,no,no,yes,no,no,no,no,-7.50072577670821,-1.12698976147048,-2.30205361344725,0.0224170605875989,0.0018998100189981,0.728827117288271,0.001999800019998,0.749325067493251,0.00990099009900991,0.702970297029703,-7.30455518482772,-7.37023894881754,-7.9663387028532,-8.16975229267689,-7.90140068682235
ARCN1,essential,no,no,no,no,yes,yes,yes,no,no,-6.07658312481001,-9.18845065007088,-1.40121479225378,-1.32522239303972,0.0151984801519848,0.0004999500049995,0.0317968203179682,0.0005999400059994,0.0198019801980198,0,-5.37071298917328,-5.33892134329783,-5.54675510996987,-5.40933603021117,-5.21117144829483
ARL2,essential,no,no,no,no,yes,no,yes,no,no,-4.93416297174036,-1.88648112450634,-1.39821876397962,-0.047994527559544,0.0263973602639736,0.36956304369563,0.0268973102689731,0.411358864113589,0.0198019801980198,0.386138613861386,-5.47805406038271,-5.336361204761,-4.99571221165069,-4.73636874844063,-4.07608410348679
ATP2A2,essential,no,no,no,no,yes,no,yes,no,no,-4.63908038026599,-3.52369364924317,-1.68463266607052,-0.492095082287217,0.0257974202579742,0.04999500049995,0.0172982701729827,0.0517948205179482,0.00990099009900991,0.0396039603960396,-3.56458742154424,-4.23782814843489,-3.96269268720357,-3.51044510243313,-3.9790277670022
ATP6V0C,essential,no,no,no,no,yes,no,yes,no,no,-6.52385519167365,-5.51978811751739,-2.01712717316241,-0.899705588522498,0.0050994900509949,0.0147985201479852,0.0071992800719928,0.0121987801219878,0,0.00990099009900991,-5.52497431772015,-5.39415223385972,-5.4652155546484,-5.33465505534623,-5.04106267094403
ATP6V0D1,essential,no,no,no,no,yes,yes,no,no,no,-5.00645039478424,-5.22262594534597,-1.01560606602029,-0.657655463861388,0.0380961903809619,0.024997500249975,0.0528947105289471,0.023997600239976,0.0396039603960396,0,-4.4826020554096,-4.47347690366775,-4.70315338307113,-4.43195862492243,-4.18507540749977
ATP6V1A,essential,no,no,no,no,yes,no,yes,no,no,-6.09099326421542,-4.84717900885695,-1.69334880700024,-0.452772932652528,0.0110988901109889,0.0442955704429557,0.0194480551944806,0.0416958304169583,0.0396039603960396,0.0297029702970297,-5.73576530272521,-5.82540073395259,-5.64782717982532,-5.25836434342513,-4.88692268167327
ATP6V1B2,essential,no,no,no,no,yes,no,no,no,no,-5.98516644209855,-5.1700587879741,-1.63974936477953,-0.545324940306294,0.0120987901209879,0.0311968803119688,0.0182981701829817,0.0364963503649635,0,0.0198019801980198,-4.8122528330786,-4.97132388877024,-4.9161481999178,-4.51422035044372,-4.18424532251028
ATP6V1E1,essential,no,no,no,no,yes,no,yes,no,no,-5.65694399434465,,-1.50883090689937,,0.0163983601639836,,0.0244975502449755,,0.0297029702970297,,-5.09149375846378,-5.03163209455037,-5.02763480694557,-5.08348501751289,-4.77231725614394
AURKB,essential,no,no,no,no,yes,no,yes,no,no,-8.17200368230334,-6.77765144717811,-1.86553767416042,-0.522362439232391,0.0001999800019998,0.0140985901409859,0.0128987101289871,0.0302969703029697,0,0.0396039603960396,-6.31979615747852,-6.49026032477645,-6.89012855802296,-6.97019324403219,-6.64769115045339
BANF1,essential,no,no,no,no,yes,no,yes,no,no,-7.1819839108152,-5.29586141175594,-2.09077279013194,-0.60946598536642,0.0035996400359964,0.0317968203179682,0.0083991600839916,0.0293970602939706,0.00990099009900991,0.0297029702970297,-6.54226250456279,-6.58932915676797,-6.66737584618107,-6.10104325795604,-6.17391350311177
BCL2L2-PABPN1,essential,no,no,no,no,yes,no,no,no,no,,-1.87307237220981,,0.0726978781611268,,0.840815918408159,,0.723927607239276,,0.821782178217822,,,,,
BIRC5,essential,no,no,no,no,yes,no,yes,no,no,-7.91857642838963,-6.81207105587891,-1.84992028711733,-0.690633762787851,0.0001999800019998,0.0125987401259874,0.0158984101589841,0.0175982401759824,0.00990099009900991,0.0198019801980198,-6.43545630963493,-6.54353815950886,-6.94264581698309,-6.76329244208171,-5.9186782252315
BRF1,essential,no,no,no,no,yes,no,no,no,no,-5.82368172685384,-3.94058014743286,-1.31141670762162,-0.177561241527344,0.0231976802319768,0.106389361063894,0.0392960703929607,0.225277472252775,0.0297029702970297,0.158415841584158,-6.43217715503834,-6.43327667309657,-6.18098635263553,-5.79294536725593,-5.66748117590487
BRF2,essential,no,no,no,no,yes,no,no,no,no,-7.52942489577299,-2.21540123579446,-2.01880935276871,0.0569924264813427,0.0024997500249975,0.681331866813319,0.0067993200679932,0.892010798920108,0,0.782178217821782,-8.17106007241679,-8.20602882577276,-8.04377148383355,-7.57345851264175,-7.31728283543926
BRIX1,essential,no,no,no,no,yes,yes,no,no,no,-8.60261926705145,-7.40462985240201,-1.17956003446318,-0.372066124571924,0.0050994900509949,0.0195980401959804,0.0351964803519648,0.0543945605439456,0.0198019801980198,0.0198019801980198,-8.10837383035348,-7.95869199770264,-8.65760441531344,-7.56850952607901,-6.71804289035192
BUB3,essential,no,no,no,no,yes,no,yes,no,no,-8.56508847656699,-7.04033380617016,-1.92993291728219,-0.524511390427822,9.99900009999e-05,0.0157984201579842,0.0138986101389861,0.0416958304169583,0,0.0198019801980198,-6.76942028712047,-6.83560911961019,-6.8052224609001,-6.44311816928606,-6.0123129363809
CACTIN,essential,no,no,no,no,yes,no,no,no,no,-5.44212350300665,,-1.57358041407932,,0.0210978902109789,,0.0203979602039796,,0.0297029702970297,,-4.48984000737925,-5.2018838152293,-5.59345914851432,-4.8250494745424,
CBWD1,essential,no,no,no,no,yes,no,no,no,no,,-2.70515387648591,,-0.194659530411124,,0.131386861313869,,0.11038896110389,,0.118811881188119,,,,,
CCNK,essential,no,no,no,no,yes,yes,yes,no,no,-6.67585674740278,-6.17654376453812,-1.59775206051033,-0.684624923363339,0.0068993100689931,0.01999800019998,0.0226977302269773,0.0208979102089791,0.0396039603960396,0.00990099009900991,-5.95863591928325,-5.99780113248917,-5.95901915563853,-5.82941860125649,-5.73926854081916
CCT2,essential,no,no,no,no,yes,no,yes,no,no,-8.26436447089141,-8.14556625285819,-1.9038941300715,-0.864567636842478,0.0001999800019998,0.0030996900309969,0.0141985801419858,0.0132986701329867,0,0.0297029702970297,-8.96795120037075,-8.69114763432446,-8.40493485851144,-8.1051424412132,-7.14118170535033
CCT3,essential,no,no,no,no,yes,yes,yes,no,no,-8.23025653337193,-8.22416606294354,-1.95937560272174,-0.991104229515753,9.99900009999e-05,0.0034996500349965,0.0112988701129887,0.0088991100889911,0,0.00990099009900991,-8.49180589753538,-8.15145667342444,-7.74463181174288,-6.76533708412986,-6.10592896680071
CCT5,essential,no,no,no,no,yes,yes,yes,no,no,-8.08968448358043,-8.10732067386312,-1.6284064500748,-0.515251129578302,0.0003999600039996,0.0145985401459854,0.0222977702229777,0.0376962303769623,0.00990099009900991,0.0495049504950496,-8.45748176085755,-8.17170222019992,-7.73171621245423,-7.22027483382688,-5.93176970401458
CCT6A,essential,no,no,no,no,yes,yes,yes,no,no,-7.5322279379864,-8.6077770632858,-1.63810109566578,-1.08622059758485,0.0027997200279972,0.0018998100189981,0.0224977502249775,0.0065993400659934,0,0,-8.26922343585613,-7.89254005408305,-7.34579215018662,-6.43833215448381,-5.69912971377179
CCT7,essential,no,no,no,no,yes,yes,yes,no,no,-8.25083635886667,-12.160218046171,-1.66144407881057,-1.42214782983232,0.0004999500049995,9.99900009999e-05,0.0214978502149785,0.0001999800019998,0.0297029702970297,0,-8.55362246981393,-8.35437595167615,-8.01010588555817,-7.55212069188566,-6.52798022513979
CCT8,essential,no,no,no,no,yes,yes,yes,no,no,-7.35257462842963,-9.15311071459555,-1.51345416797718,-1.11908516654151,0.0025997400259974,0.0006999300069993,0.027997200279972,0.0041995800419958,0.0297029702970297,0,-6.41335240059554,-6.34024815228692,-6.42684157919226,-6.0792013418802,-5.53671831064712
CDC123,essential,no,no,no,no,yes,no,yes,no,no,-6.34077400718525,-1.07170596742537,-2.15613963880256,0.0397494981804913,0.0051994800519948,0.788521147885211,0.0043995600439956,0.718228177182282,0,0.732673267326733,-7.58038578728437,-7.50172335974243,-7.61114415217181,-7.1179719834584,
CDC16,essential,no,no,no,no,yes,no,yes,no,no,-7.4310682551205,-5.48297842583274,-2.07880300058894,-0.471714583894808,0.0027997200279972,0.035996400359964,0.0053994600539946,0.0398960103989601,0.00990099009900991,0.0396039603960396,-7.05776119862759,-6.99352133406391,-6.97932619833143,-6.93381758951194,-6.68603985906885
CDC20,essential,no,no,no,no,yes,no,yes,no,no,-8.45668601110409,-4.90487765084249,-2.03887216922927,-0.135459859915946,9.99900009999e-05,0.0390960903909609,0.0097990200979902,0.120687931206879,0,0.0792079207920792,-7.73555317940611,-8.09324527622755,-7.77409987399979,-7.57177883834938,-7.2258991760396
CDC23,essential,no,no,no,no,yes,no,no,no,no,-7.70965645115304,-6.50922893781632,-2.13238147407343,-0.867369915182714,0.0008999100089991,0.0133986601339866,0.0048995100489951,0.012998700129987,0,0.0198019801980198,-7.75778142080441,-7.75951095718251,-7.71162899397031,-7.37957990376105,-7.09998725400748
CDC27,essential,no,no,no,no,yes,no,yes,no,no,-9.47992220883521,-6.02234931745591,-2.39079548816011,-0.585660863540848,9.99900009999e-05,0.0203979602039796,0.0012998700129987,0.0290970902909709,0,0.0396039603960396,-8.78722073380903,-8.82617054619475,-8.574523603489,-8.22268709992474,-7.86566458603993
