gene,label,pos_ctrl_proteasome,pos_ctrl_ribosome,pos_ctrl_DNA_replication,pos_ctrl_spliceosome,pos_ctrl_behan_2019,pos_ctrl_bagel_v1,pos_ctrl_bagel_v2,neg_ctrl_not_expressed,neg_ctrl_found_context_specific,PRODE_NIE_sgRNA,PRODE_NIE_shRNA,avg_Gene_Effect_sgRNA,avg_Gene_Effect_shRNA,MUFFINN_sum_sgRNA,MUFFINN_sum_shRNA,MUFFINN_max_sgRNA,MUFFINN_max_shRNA,RWR_sgRNA,RWR_shRNA,NIE000,NIE200,NIE400,NIE700,NIE900
SRSF5,essential,no,no,no,yes,no,no,no,no,no,-5.46988109460811,-4.45309064469521,-0.156890041682738,0.0198267552414441,0.0524947505249475,0.0553944605539446,0.216078392160784,0.54044595540446,0.118811881188119,0.237623762376238,-4.186812671491,-4.46655919315478,-5.18319392140928,-5.81969403324782,-5.68104988278965
SNRNP70,essential,no,no,no,yes,yes,no,yes,no,no,-7.85601099766399,-8.93942406214694,-1.48545288933093,-1.0071736606491,0.0003999600039996,0.0007999200079992,0.0211978802119788,0.004999500049995,0.00990099009900991,0.00990099009900991,-10.0545485999165,-10.4930719556968,-10.9437955929938,-11.7433014273328,-10.103248950415
PCBP1,essential,no,no,no,yes,yes,yes,no,no,no,-8.18385756415225,-9.19156924102679,-1.40585340509389,-0.781078629480142,0.0021997800219978,0.0035996400359964,0.0303969603039696,0.0173982601739826,0.0297029702970297,0,-8.00176044452726,-8.72070935194152,-9.19535100845166,-8.58372534474587,-7.63616405256287
PPIL1,essential,no,no,no,yes,no,no,no,no,no,-6.1591124218995,-6.15193178085326,-0.623836532774623,-0.247222037844694,0.0338966103389661,0.0414958504149585,0.0711928807119288,0.0874912508749125,0.0693069306930693,0.0693069306930693,-6.49198502663635,-7.03901108447756,-7.4300724164732,-7.45547763124642,-7.27405436595369
SF3B6,essential,no,no,no,yes,no,no,no,no,no,-8.16919761574156,-9.73683225303129,-1.66526458698864,-1.18550383717897,0.0001999800019998,0.0001999800019998,0.015998400159984,0.0046995300469953,0.00990099009900991,0,-10.9447886545907,-9.97319649641087,-10.5137790583413,-9.97558911788755,-9.27515093057629
SRSF4,essential,no,no,no,yes,no,no,no,no,no,-5.48093093079469,-4.9717231378237,-0.152925340617611,-0.0462267876378045,0.0568943105689431,0.0467953204679532,0.165583441655834,0.351264873512649,0.099009900990099,0.188118811881188,-4.8124015700033,-4.96472183596161,-6.02070297123855,-6.84149147521005,-6.42760312757099
SRSF3,essential,no,no,no,yes,yes,yes,yes,no,no,-9.91936318767078,-9.70179227363264,-2.15008236248602,-1.12917917636366,9.99900009999e-05,0.0001999800019998,0.0025997400259974,0.0050994900509949,0,0,-13.598234721658,-11.4390188971538,-10.4181669005791,-11.1010126640063,-10.7725636556068
SNRPD1,essential,no,no,no,yes,yes,yes,yes,no,no,-11.7486057501536,-15.0570103718701,-2.20578193826979,-1.56946869903002,9.99900009999e-05,9.99900009999e-05,0.0016998300169983,9.99900009999e-05,0,0,-15.4344459534569,-15.4347143783061,-14.6948330195951,-14.8651155393578,-13.39723224777
THOC2,essential,no,no,no,yes,yes,no,yes,no,no,-8.15462220981214,-6.35774927901615,-2.04665862610157,-0.449534137211246,0.0002999700029997,0.022997700229977,0.003999600039996,0.033996600339966,0,0.0396039603960396,-7.11614725810159,-7.17147546013377,-6.64412963812483,-5.99500021825969,-5.84281557825803
SNRPC,essential,no,no,no,yes,no,yes,no,no,no,-7.17501223426701,-8.04215695733163,-1.1377783042387,-0.769476830470742,0.0102989701029897,0.0055994400559944,0.0385961403859614,0.0170982901709829,0.0297029702970297,0.0198019801980198,-8.85323958330769,-8.99921981933823,-8.46285491782781,-7.7426521878826,-7.39637445564542
PPIE,essential,no,no,no,yes,no,yes,no,no,no,-6.3419635159837,-7.47223729425793,-0.689486400363899,-0.709747602509573,0.030996900309969,0.0102989701029897,0.0662933706629337,0.0216978302169783,0.0693069306930693,0.0198019801980198,-7.66383907832966,-8.4041382696376,-9.04811944871853,-10.3984892878178,-10.6941945884913
SRSF2,essential,no,no,no,yes,yes,no,yes,no,no,-9.40444339237213,-7.49187026468472,-2.07574713664866,-0.496211040105792,9.99900009999e-05,0.0123987601239876,0.0064993500649935,0.0297970202979702,0,0.0198019801980198,-8.07051804957388,-8.40542552996259,-8.09641284695994,-8.22814424642661,-7.5513716745208
SRSF1,essential,no,no,no,yes,yes,yes,yes,no,no,-8.91495677115255,-9.71405222469947,-1.68300032865196,-1.04675112220307,9.99900009999e-05,9.99900009999e-05,0.0248975102489751,0.0068993100689931,0.00990099009900991,0.0198019801980198,-11.7639156380112,-12.2268075848085,-11.8796846829366,-10.9332899066335,-9.96971755779046
AAMP,essential,no,no,no,no,yes,no,no,no,no,-5.65836481526478,-5.79950434292791,-1.01194813332671,-0.465531019949188,0.0397960203979602,0.035996400359964,0.0498950104989501,0.0365963403659634,0.0198019801980198,0.0396039603960396,-5.14693362405051,-5.22173878645382,-5.35805154921945,-4.92819547742083,-4.05833376696947
ABCB7,essential,no,no,no,no,yes,no,no,no,no,-5.25149145102367,-5.66693632985501,-1.11667298393283,-0.743906839060212,0.033996600339966,0.0185981401859814,0.0390960903909609,0.0211978802119788,0.0198019801980198,0.0396039603960396,-5.78063699258762,-5.96426753351207,-6.29012712841917,-6.02795839414727,-5.33368716923993
ABCE1,essential,no,no,no,no,yes,no,yes,no,no,-8.71847204988225,-11.4274656110187,-1.82659602127143,-1.35714317967877,9.99900009999e-05,9.99900009999e-05,0.0125987401259874,0.0005999400059994,0,0,-8.40630496810007,-8.40188954363679,-8.08882934081019,-7.96348837396686,-7.16629568723569
ACTR10,essential,no,no,no,no,yes,no,yes,no,no,-5.35333410447839,-5.14585015573029,-1.20000168774412,-0.511897029179074,0.0315968403159684,0.0351964803519648,0.0408959104089591,0.0428957104289571,0.0297029702970297,0.0396039603960396,-3.76707303451943,-3.69624188904187,-3.91710302477591,-3.63840509848127,-3.6086632437038
ACTR2,essential,no,no,no,no,yes,no,yes,no,no,-4.85985208603042,-3.84691141780282,-1.32171825019012,-0.266670775823459,0.0378962103789621,0.100989901009899,0.0330966903309669,0.0638936106389361,0.0495049504950496,0.128712871287129,-3.97732922531528,-3.79255891755983,-3.83266263479575,-3.64696620863218,-3.57130631668225
AFG3L2,essential,no,no,no,no,yes,no,no,no,no,-5.35259472662689,-6.93809081798105,-1.04600750476324,-1.0879629612581,0.0366963303669633,0.0045995400459954,0.0454954504549545,0.0062993700629937,0.0693069306930693,0,-6.71339582572536,-6.73978588849541,-6.83090180069214,-7.03794940116531,-6.08713339426693
ALG11,essential,no,no,no,no,yes,no,no,no,no,-5.569783160849,-0.959494585153205,-1.53586075531339,-0.0040211515722513,0.0163983601639836,0.87991200879912,0.0213978602139786,0.410858914108589,0.0297029702970297,0.722772277227723,-0.763784728480152,-0.882623983279782,-0.876956816325314,-0.640646710654898,-0.521966544520938
ALG1L,essential,no,no,no,no,yes,no,no,no,no,-4.90157799180029,-0.418524251454147,-1.14900414890176,0.0208993873304215,0.0367963203679632,0.749125087491251,0.046995300469953,0.661033896610339,0.0198019801980198,0.732673267326733,,,,,
ANAPC1,essential,no,no,no,no,yes,no,no,no,no,-6.34230630724276,-7.19354299909555,-1.74146658736578,-1.08323881831342,0.0078992100789921,0.0057994200579942,0.0141985801419858,0.022997700229977,0.00990099009900991,0.00990099009900991,-6.2615101266841,-6.23610619647913,-6.3330587031301,-6.176195782875,-5.65690757746805
ANAPC2,essential,no,no,no,no,yes,no,yes,no,no,-6.25118141011957,-3.67977199611081,-1.70081082553868,-0.108700592917108,0.0128987101289871,0.138586141385861,0.0164983501649835,0.194880511948805,0.0297029702970297,0.277227722772277,-3.08732128896744,-3.11596667012457,-3.51632551142018,-3.59496988793119,-3.43670206934708
ANAPC4,essential,no,no,no,no,yes,yes,yes,no,no,-7.07120103893976,-6.16753424265833,-1.98508464791165,-0.753445156177129,0.0034996500349965,0.0147985201479852,0.0068993100689931,0.0172982701729827,0.00990099009900991,0.0198019801980198,-7.58278477556766,-7.45880601814054,-7.55162761805101,-7.53906119428746,-7.35781121724116
ANAPC5,essential,no,no,no,no,yes,yes,yes,no,no,-6.13401716712046,-6.48453879362732,-1.63027135532948,-0.90478557238968,0.0141985801419858,0.0101989801019898,0.0180981901809819,0.0121987801219878,0.00990099009900991,0.00990099009900991,-7.65166711195408,-7.21284450061953,-7.23856686284447,-7.19909855272648,-7.07721738475947
ANKLE2,essential,no,no,no,no,yes,no,no,no,no,-7.50072577670821,-1.12698976147048,-2.30205361344725,0.0224170605875989,0.0018998100189981,0.728827117288271,0.001999800019998,0.749325067493251,0.00990099009900991,0.702970297029703,-1.14461906229255,-1.21956742379267,-1.07245821643423,-1.09501557992117,-1.01032319721717
ARCN1,essential,no,no,no,no,yes,yes,yes,no,no,-6.07658312481001,-9.18845065007088,-1.40121479225378,-1.32522239303972,0.0151984801519848,0.0004999500049995,0.0317968203179682,0.0005999400059994,0.0198019801980198,0,-6.43684885817717,-6.50282607931208,-6.11478751049234,-5.25209622870801,-5.15150171092901
ARL2,essential,no,no,no,no,yes,no,yes,no,no,-4.93416297174036,-1.88648112450634,-1.39821876397962,-0.047994527559544,0.0263973602639736,0.36956304369563,0.0268973102689731,0.411358864113589,0.0198019801980198,0.386138613861386,-2.45118373679204,-2.2867922446751,-1.90352572486385,-1.3053856901014,-1.02298007420262
ATP2A2,essential,no,no,no,no,yes,no,yes,no,no,-4.63908038026599,-3.52369364924317,-1.68463266607052,-0.492095082287217,0.0257974202579742,0.04999500049995,0.0172982701729827,0.0517948205179482,0.00990099009900991,0.0396039603960396,-4.53985286883267,-4.32770389534938,-4.09952280459035,-3.84550327306898,-3.89036961817559
ATP6V0C,essential,no,no,no,no,yes,no,yes,no,no,-6.52385519167365,-5.51978811751739,-2.01712717316241,-0.899705588522498,0.0050994900509949,0.0147985201479852,0.0071992800719928,0.0121987801219878,0,0.00990099009900991,-6.00395377369888,-6.13572230873534,-5.0777906236473,-4.35180891799052,-4.37880478288217
ATP6V0D1,essential,no,no,no,no,yes,yes,no,no,no,-5.00645039478424,-5.22262594534597,-1.01560606602029,-0.657655463861388,0.0380961903809619,0.024997500249975,0.0528947105289471,0.023997600239976,0.0396039603960396,0,-5.13217160377821,-5.11688156620707,-4.87666775752479,-4.52608641113108,-4.3843353191628
ATP6V1A,essential,no,no,no,no,yes,no,yes,no,no,-6.09099326421542,-4.84717900885695,-1.69334880700024,-0.452772932652528,0.0110988901109889,0.0442955704429557,0.0194480551944806,0.0416958304169583,0.0396039603960396,0.0297029702970297,-5.63988080814499,-5.76208185240942,-5.65378639260015,-5.48182945805056,-4.99782013888705
ATP6V1B2,essential,no,no,no,no,yes,no,no,no,no,-5.98516644209855,-5.1700587879741,-1.63974936477953,-0.545324940306294,0.0120987901209879,0.0311968803119688,0.0182981701829817,0.0364963503649635,0,0.0198019801980198,-4.96091791864133,-5.21683588206119,-4.98575632763508,-4.50281170321656,-4.26130802042779
ATP6V1E1,essential,no,no,no,no,yes,no,yes,no,no,-5.65694399434465,,-1.50883090689937,,0.0163983601639836,,0.0244975502449755,,0.0297029702970297,,,,,,
AURKB,essential,no,no,no,no,yes,no,yes,no,no,-8.17200368230334,-6.77765144717811,-1.86553767416042,-0.522362439232391,0.0001999800019998,0.0140985901409859,0.0128987101289871,0.0302969703029697,0,0.0396039603960396,-6.91579927341271,-7.06059405889376,-7.90039251297331,-7.77984188708777,-7.10823585934394
BANF1,essential,no,no,no,no,yes,no,yes,no,no,-7.1819839108152,-5.29586141175594,-2.09077279013194,-0.60946598536642,0.0035996400359964,0.0317968203179682,0.0083991600839916,0.0293970602939706,0.00990099009900991,0.0297029702970297,-5.02391492045027,-4.59684616237259,-3.88551798016468,-4.00306081864074,-3.16285160924165
BCL2L2-PABPN1,essential,no,no,no,no,yes,no,no,no,no,,-1.87307237220981,,0.0726978781611268,,0.840815918408159,,0.723927607239276,,0.821782178217822,,,,,
BIRC5,essential,no,no,no,no,yes,no,yes,no,no,-7.91857642838963,-6.81207105587891,-1.84992028711733,-0.690633762787851,0.0001999800019998,0.0125987401259874,0.0158984101589841,0.0175982401759824,0.00990099009900991,0.0198019801980198,-6.39103529371319,-6.7773087531158,-7.40994501319578,-7.16997591867193,-6.53186268528429
BRF1,essential,no,no,no,no,yes,no,no,no,no,-5.82368172685384,-3.94058014743286,-1.31141670762162,-0.177561241527344,0.0231976802319768,0.106389361063894,0.0392960703929607,0.225277472252775,0.0297029702970297,0.158415841584158,-4.06849403114546,-4.042987833306,-4.27633112822156,-3.69942533763476,-3.61687854443127
BRF2,essential,no,no,no,no,yes,no,no,no,no,-7.52942489577299,-2.21540123579446,-2.01880935276871,0.0569924264813427,0.0024997500249975,0.681331866813319,0.0067993200679932,0.892010798920108,0,0.782178217821782,-1.98428355756885,-2.05059461346176,-2.23239231180963,-1.83727134530304,-1.47010660341947
BRIX1,essential,no,no,no,no,yes,yes,no,no,no,-8.60261926705145,-7.40462985240201,-1.17956003446318,-0.372066124571924,0.0050994900509949,0.0195980401959804,0.0351964803519648,0.0543945605439456,0.0198019801980198,0.0198019801980198,-7.70105099302424,-7.08185995310461,-7.37513366640712,-6.77412921168896,-5.96127445155818
BUB3,essential,no,no,no,no,yes,no,yes,no,no,-8.56508847656699,-7.04033380617016,-1.92993291728219,-0.524511390427822,9.99900009999e-05,0.0157984201579842,0.0138986101389861,0.0416958304169583,0,0.0198019801980198,-9.87254129442139,-9.57431673071454,-8.20200047488626,-7.61214289198796,-6.98369132674865
CACTIN,essential,no,no,no,no,yes,no,no,no,no,-5.44212350300665,,-1.57358041407932,,0.0210978902109789,,0.0203979602039796,,0.0297029702970297,,,,,,
CBWD1,essential,no,no,no,no,yes,no,no,no,no,,-2.70515387648591,,-0.194659530411124,,0.131386861313869,,0.11038896110389,,0.118811881188119,,,,,
CCNK,essential,no,no,no,no,yes,yes,yes,no,no,-6.67585674740278,-6.17654376453812,-1.59775206051033,-0.684624923363339,0.0068993100689931,0.01999800019998,0.0226977302269773,0.0208979102089791,0.0396039603960396,0.00990099009900991,-6.75400591572048,-6.64372254479669,-6.62552467391062,-6.69143871127121,-6.48807170663139
CCT2,essential,no,no,no,no,yes,no,yes,no,no,-8.26436447089141,-8.14556625285819,-1.9038941300715,-0.864567636842478,0.0001999800019998,0.0030996900309969,0.0141985801419858,0.0132986701329867,0,0.0297029702970297,-9.95134793495726,-9.89362910215606,-9.12358864222477,-8.18375126646789,-7.04506027312494
CCT3,essential,no,no,no,no,yes,yes,yes,no,no,-8.23025653337193,-8.22416606294354,-1.95937560272174,-0.991104229515753,9.99900009999e-05,0.0034996500349965,0.0112988701129887,0.0088991100889911,0,0.00990099009900991,-8.56128211924441,-8.28735182197907,-7.62177518898864,-6.1680986999926,-5.21988673336957
CCT5,essential,no,no,no,no,yes,yes,yes,no,no,-8.08968448358043,-8.10732067386312,-1.6284064500748,-0.515251129578302,0.0003999600039996,0.0145985401459854,0.0222977702229777,0.0376962303769623,0.00990099009900991,0.0495049504950496,-8.58023530504665,-8.25773033763275,-7.18402177368863,-6.25851306697307,-4.73321838984075
CCT6A,essential,no,no,no,no,yes,yes,yes,no,no,-7.5322279379864,-8.6077770632858,-1.63810109566578,-1.08622059758485,0.0027997200279972,0.0018998100189981,0.0224977502249775,0.0065993400659934,0,0,-8.99277472259735,-8.32220172440086,-7.18682084408141,-5.78017896429051,-4.83105248290246
CCT7,essential,no,no,no,no,yes,yes,yes,no,no,-8.25083635886667,-12.160218046171,-1.66144407881057,-1.42214782983232,0.0004999500049995,9.99900009999e-05,0.0214978502149785,0.0001999800019998,0.0297029702970297,0,-9.49284032324935,-9.46067347234535,-8.50862439569464,-7.74295477500478,-6.32795353463119
CCT8,essential,no,no,no,no,yes,yes,yes,no,no,-7.35257462842963,-9.15311071459555,-1.51345416797718,-1.11908516654151,0.0025997400259974,0.0006999300069993,0.027997200279972,0.0041995800419958,0.0297029702970297,0,-7.15747889333618,-6.44608108985815,-6.02315876815058,-4.95385669915173,-4.18069176128893
CDC123,essential,no,no,no,no,yes,no,yes,no,no,-6.34077400718525,-1.07170596742537,-2.15613963880256,0.0397494981804913,0.0051994800519948,0.788521147885211,0.0043995600439956,0.718228177182282,0,0.732673267326733,-1.73291820378237,-1.18339090095326,-1.19593018028804,-0.908638438753766,
CDC16,essential,no,no,no,no,yes,no,yes,no,no,-7.4310682551205,-5.48297842583274,-2.07880300058894,-0.471714583894808,0.0027997200279972,0.035996400359964,0.0053994600539946,0.0398960103989601,0.00990099009900991,0.0396039603960396,-4.22113897183449,-4.07886067354915,-4.21494951769227,-4.25704642863611,-4.1747706357434
CDC20,essential,no,no,no,no,yes,no,yes,no,no,-8.45668601110409,-4.90487765084249,-2.03887216922927,-0.135459859915946,9.99900009999e-05,0.0390960903909609,0.0097990200979902,0.120687931206879,0,0.0792079207920792,-4.81838355194477,-5.01329650027403,-5.28184998471979,-4.99579897134289,-4.62191646739375
CDC23,essential,no,no,no,no,yes,no,no,no,no,-7.70965645115304,-6.50922893781632,-2.13238147407343,-0.867369915182714,0.0008999100089991,0.0133986601339866,0.0048995100489951,0.012998700129987,0,0.0198019801980198,-9.35191575903128,-8.63550650591029,-8.08064667188391,-8.07377119092399,-7.76179553259432
CDC27,essential,no,no,no,no,yes,no,yes,no,no,-9.47992220883521,-6.02234931745591,-2.39079548816011,-0.585660863540848,9.99900009999e-05,0.0203979602039796,0.0012998700129987,0.0290970902909709,0,0.0396039603960396,-6.48188763306655,-6.23187479430982,-5.8801796308327,-5.68621101141444,-5.27312608989549
CDC45,essential,no,no,no,no,yes,no,no,no,no,-9.4439394909557,-6.03487491671587,-2.26691079263904,-0.4719494316142,9.99900009999e-05,0.0252974702529747,0.0005999400059994,0.0294970502949705,0,0.0495049504950496,-5.64409401395836,-5.71129592126062,-6.26011683694029,-6.20365967948085,-5.97099572421099
CDC6,essential,no,no,no,no,yes,no,no,no,no,-7.43815468433949,-5.04895718472782,-1.57869007129243,-0.146653419139825,0.0010998900109989,0.0404959504049595,0.0266973302669733,0.0776922307769223,0,0.0693069306930693,-4.51142949487215,-5.29634696066213,-5.76337155291324,-5.92920790124977,-5.61120746973123
CDC7,essential,no,no,no,no,yes,no,no,no,no,-7.64414279883809,-5.88363170131926,-1.97510843695453,-0.491847950865355,0.0008999100089991,0.0328967103289671,0.0101989801019898,0.0298970102989701,0.00990099009900991,0.0693069306930693,-6.39828582344286,-6.51599108349488,-6.83841241937841,-6.73123465140864,-6.24888650386993
CDC73,essential,no,no,no,no,yes,no,yes,no,no,-6.32566664535455,-5.85206714702105,-1.53072073813973,-0.472342093938294,0.0131986801319868,0.030996900309969,0.0241975802419758,0.0350964903509649,0,0.0396039603960396,-7.7114465442569,-7.41131093062862,-6.88275398034141,-6.76732792442425,-6.49659599905794
CDK1,essential,no,no,no,no,yes,no,yes,no,no,-8.95050609621798,-8.00911515013033,-2.00403624977837,-0.993994615435066,9.99900009999e-05,0.0011998800119988,0.0092990700929907,0.0057994200579942,0.00990099009900991,0,-7.34206750915064,-7.86600646425425,-8.32993260695126,-8.26652136450461,-7.61961862498659
CDK11A,essential,no,no,no,no,yes,no,no,no,no,,-5.45361197712085,,-0.546505691611185,,0.0404959504049595,,0.0265973402659734,,0.0297029702970297,,,,,
CDK9,essential,no,no,no,no,yes,no,yes,no,no,-6.43760526656397,-4.9596021266967,-1.42586686569191,-0.247177275236108,0.0074992500749925,0.0470952904709529,0.0327967203279672,0.077992200779922,0.0297029702970297,0.0495049504950496,-6.19959480360312,-6.15253760574892,-5.95431020722019,-5.96931469400333,-5.71010622147929
CDT1,essential,no,no,no,no,yes,no,yes,no,no,-7.38921770476175,-4.53536158821031,-1.7264851389149,-0.124859048982066,0.0020997900209979,0.0683931606839316,0.0186981301869813,0.0911908809119088,0.00990099009900991,0.108910891089109,-4.2035841314898,-4.36453683172643,-4.83376293657142,-4.6334579756401,-4.07969298847714
CENPC,essential,no,no,no,no,yes,no,yes,no,no,-5.47349504171539,-6.45487678705085,-0.860573030947105,-0.712886680442377,0.0374962503749625,0.0166983301669833,0.0712928707129287,0.0202979702029797,0.0198019801980198,0.0297029702970297,-4.32762682486505,-4.14647826105067,-4.6999227744624,-4.81873169535041,-4.58907892511233
CENPK,essential,no,no,no,no,yes,no,no,no,no,-6.83446775996781,-4.95163073568282,-1.64367731683095,-0.181371183610106,0.0080991900809919,0.0555944405559444,0.0142985701429857,0.0863913608639136,0.00990099009900991,0.178217821782178,-3.69557359747629,-3.83260593764111,-4.088127429117,-4.0115596640797,-3.94741838666239
CENPM,essential,no,no,no,no,yes,no,no,no,no,-5.59194068703175,-5.74419189526391,-0.661386743953872,-0.339270686703963,0.0466953304669533,0.0438956104389561,0.0713928607139286,0.0484951504849515,0.0495049504950496,0.0891089108910891,-4.11731641828267,-4.29014710109214,-4.66152168642391,-4.68979427633841,-4.45695835128061
CENPN,essential,no,no,no,no,yes,no,no,no,no,-6.57803495332725,-3.27270035529163,-1.44245617956384,0.0425832101380748,0.0110988901109889,0.196780321967803,0.0257974202579742,0.471552844715528,0.0198019801980198,0.574257425742574,-2.5879848490356,-2.85368230308538,-3.13135641600161,-3.19700127288089,-2.92249876463997
CENPW,essential,no,no,no,no,yes,no,no,no,no,-6.43037909896187,-5.46961927665899,-1.65128411342146,-0.428900477561869,0.0132986701329867,0.0407959204079592,0.0188981101889811,0.0378962103789621,0.0198019801980198,0.0396039603960396,-5.06956631870163,-5.00564806666712,-5.02590515805378,-4.85522613853896,-4.33914602184538
CHAF1B,essential,no,no,no,no,yes,no,yes,no,no,-7.12435941710467,-6.30643291140996,-1.82961052494212,-0.642478951747929,0.0032996700329967,0.0204979502049795,0.0133986601339866,0.0207979202079792,0.00990099009900991,0.00990099009900991,-6.44748211447854,-6.68277969787588,-7.18028800070803,-6.8705043074062,-6.02650975590824
CHEK1,essential,no,no,no,no,yes,no,yes,no,no,-8.64661752862763,-5.91273548334677,-2.03123961331581,-0.340238377665074,9.99900009999e-05,0.0293970602939706,0.0078992100789921,0.0514948505149485,0,0.108910891089109,-6.0090088647279,-6.16979112855961,-6.4363655029586,-6.61678675513728,-5.81111670276807
CHMP2A,essential,no,no,no,no,yes,yes,yes,no,no,-6.56140100767256,-5.50969892291097,-1.95979739486077,-0.632099615274494,0.0045995400459954,0.0256974302569743,0.0088991100889911,0.0291970802919708,0,0.0396039603960396,-3.51563880049332,-3.66496883566226,-3.82391226738845,-3.59177110895184,-3.47309209225958
CKAP5,essential,no,no,no,no,yes,no,yes,no,no,-6.72116796738129,-9.5293081022632,-1.64410080469992,-1.32738670446823,0.004999500049995,0.0002999700029997,0.0165983401659834,0.0007999200079992,0.00990099009900991,0,-8.30136768168765,-8.28851501857411,-8.43774864355989,-8.20166360952554,-7.88521578873575
CLP1,essential,no,no,no,no,yes,no,yes,no,no,-8.3472694892467,-6.76586349142606,-1.90446723224559,-0.443720621404518,0.0001999800019998,0.0217978202179782,0.0095990400959904,0.0437956204379562,0,0.0396039603960396,-7.25804796559701,-7.45833752433952,-8.37831600762001,-8.33023717889072,-7.69938401260198
COPA,essential,no,no,no,no,yes,yes,yes,no,no,-7.20115295773491,-8.72010769101029,-2.06767231420409,-1.35012259438389,0.0024997500249975,0.0007999200079992,0.004999500049995,0.0007999200079992,0,0,-7.64420118582776,-7.45310533450922,-7.59852563406841,-7.57433249738648,-7.20640467801321
COPB1,essential,no,no,no,no,yes,yes,yes,no,no,-6.79263198969868,-8.78604933689681,-1.94196922397097,-1.33500291477368,0.0050994900509949,0.0007999200079992,0.0088991100889911,0.0011998800119988,0,0,-4.55424670433055,-4.44546032848528,-4.26106510258932,-3.78770532417478,-3.63055144599231
COPB2,essential,no,no,no,no,yes,yes,yes,no,no,-6.81274721780285,-7.70509895480477,-1.94200769309435,-1.24175247537579,0.0058994100589941,0.0025997400259974,0.0117988201179882,0.0021997800219978,0.00990099009900991,0,-7.11006552320626,-7.04320810335289,-6.78912688069813,-6.59311980878723,-6.36435426782809
COPS2,essential,no,no,no,no,yes,yes,no,no,no,-5.47235916496479,-7.19722797194317,-1.14078417242279,-1.00315289306049,0.0333966603339666,0.0073992600739926,0.0488951104889511,0.0113988601139886,0.00990099009900991,0.0198019801980198,-7.89848209507376,-7.95856378266847,-8.15578126041734,-7.82987444925794,-7.32711538220867
COPS5,essential,no,no,no,no,yes,no,no,no,no,-6.5110070491958,-7.41477126765421,-1.58425337453225,-0.968602682324782,0.0071992800719928,0.0044995500449955,0.022997700229977,0.0104989501049895,0.00990099009900991,0,-8.09940477491421,-7.94362678477121,-7.7538952880068,-7.32821840979167,-6.62552581325113
COPZ1,essential,no,no,no,no,yes,yes,yes,no,no,-6.11206173448538,-6.99898580786397,-1.67696024125527,-1.10680530255535,0.0140985901409859,0.0051994800519948,0.0176982301769823,0.0052994700529947,0.0198019801980198,0,-6.55410381972648,-6.27927667750138,-6.1243010185891,-6.00169428311573,-5.30575024006677
CPSF2,essential,no,no,no,no,yes,yes,yes,no,no,-8.300677937285,-7.55257891054898,-1.40186528158804,-0.369268243409805,0.0013998600139986,0.0182981701829817,0.0254974502549745,0.04999500049995,0,0.0396039603960396,-7.86245750407949,-7.98158713180537,-8.45515062109516,-8.13503015295461,-8.25919367464036
CPSF3,essential,no,no,no,no,yes,yes,yes,no,no,-8.79945081310127,-8.26323558477766,-1.52778330679958,-0.770936326860505,9.99900009999e-05,0.0031996800319968,0.0244975502449755,0.0180981901809819,0.00990099009900991,0.00990099009900991,-11.2978259080866,-9.53450574067439,-8.70554475190975,-8.93631626900575,-8.61088699529019
CSE1L,essential,no,no,no,no,yes,yes,yes,no,no,-7.0797567875023,-8.1529284982543,-1.92245518482895,-1.19733213269406,0.0034996500349965,0.0015998400159984,0.0138986101389861,0.0207979202079792,0,0.00990099009900991,-7.91608553444149,-7.05023732750703,-6.25483080879256,-5.55715232293982,-5.12934692768865
CSTF3,essential,no,no,no,no,yes,no,no,no,no,-7.01110860027784,-4.5272151626771,-1.09158837079507,-0.0329428627041732,0.0141985801419858,0.0540945905409459,0.0436956304369563,0.394860513948605,0.0396039603960396,0.188118811881188,-5.18779835039191,-4.77256007137114,-5.09840834274377,-5.20051295068373,-4.99972671715763
CTCF,essential,no,no,no,no,yes,no,no,no,no,-6.09278877979225,-5.14384516161202,-1.72791924195971,-0.416220148081003,0.0163983601639836,0.0424957504249575,0.0184981501849815,0.0423957604239576,0,0.0891089108910891,-6.02869954650206,-5.96763040333202,-6.20763746582505,-6.20862518747387,-5.80234786055347
CTDP1,essential,no,no,no,no,yes,no,yes,no,no,-6.78754982045223,-5.30876479489099,-1.79189877611051,-0.344028696822224,0.0056994300569943,0.042995700429957,0.0143985601439856,0.0492950704929507,0,0.0495049504950496,-5.65977365928252,-5.64742362017247,-5.77912052555578,-5.93055954889159,-5.62163358485133
CWC22,essential,no,no,no,no,yes,no,no,no,no,-7.32105707240127,-7.95822758177744,-1.36230672707588,-0.835455085402039,0.0045995400459954,0.003999600039996,0.026997300269973,0.0162983701629837,0.0297029702970297,0.0198019801980198,-8.14326979508416,-8.16114873794195,-9.26768278120413,-9.25124637550391,-8.93085728408152
DAD1,essential,no,no,no,no,yes,no,yes,no,no,-6.8002169556784,-2.84817198930168,-1.9610691564947,-0.187295498408989,0.0053994600539946,0.144685531446855,0.007999200079992,0.0885911408859114,0,0.108910891089109,-4.1562536681137,-3.91652280366335,-3.63131364668261,-3.57094755546126,-3.13367125149315
