GeneA	GeneB	label	PRODE_NICE	Diff_Gene_Eff	source	context_status
GEMIN2	GEMIN4	SL	-1.89005010984591	-1.40807597518653	Double KO screens	LOF
GEMIN4	GTF2H4	SL	-1.00788296475749	0.0184343542178358	Double KO screens	LOF
GOLT1B	LEO1	SL	-0.351526785372296	0.630040587777485	Double KO screens	LOF
GOT1	RPE	SL	-0.874749943468528	0.351400104537635	Double KO screens	LOF
GPI	INPP1	SL	-0.268224936677971	2.23513003340079	Double KO screens	LOF
GPI	MAP2K2	SL	-2.14537560166907	-1.74978758788224	Double KO screens	LOF
GPI	NDUFA4	SL	-1.8623518595215	-0.576198986589573	Double KO screens	LOF
GPI	NDUFB1	SL	-1.51590698471053	1.23024114528067	Double KO screens	LOF
GPI	PIK3CG	SL	-1.08381822869028	0.0330979405824197	Double KO screens	LOF
GPI	PRKCZ	SL	-2.16502619675117	-1.44905970690767	Double KO screens	LOF
GPI	STMN1	SL	-0.680143990648367	-0.173305342818514	Double KO screens	LOF
GRB2	HCK	SL	-0.691466760192445	-0.258734250492201	Double KO screens	LOF
GRB2	IGF1R	SL	-0.608673919530369	0.015772711610345	Double KO screens	LOF
GRB2	LARS2	SL	-0.941553919927625	0.221295325326535	Double KO screens	LOF
GRB2	NPR2	SL	-0.7378822627607	-0.000695147977648469	Double KO screens	LOF
GRB2	PARP1	SL	-0.5899106960534	0.59010879813601	Double KO screens	LOF
GRB2	PIK3CB	SL	-0.171068887088417	1.58846338431715	Double KO screens	LOF
GRB2	PLA2G2E	SL	-0.256455737666706	1.09267761302783	Double KO screens	LOF
GRB2	SLC5A5	SL	-1.59306434314081	-1.3099700664985	Double KO screens	LOF
HDAC2	MAP2K1	SL	-1.11732068387853	0.850390159068646	Double KO screens	LOF
HDAC2	SMARCA4	SL	-1.62580149022008	-0.54060465288839	Double KO screens	LOF
HDAC2	VHL	SL	-1.02729919644874	0.51988542691309	Double KO screens	LOF
HK1	TKT	SL	-0.631758883748421	0.202131525616013	Double KO screens	LOF
HMGA1	TYK2	SL	-0.874400618858963	-0.615257386357162	Double KO screens	LOF
HMGCR	PIK3CD	SL	-0.47961781729834	0.931584105747304	Double KO screens	LOF
HSP90AA1	EEF2	SL	-1.89664288497868	-0.772597552250823	Double KO screens	LOF
HSP90AA1	VHL	SL	-0.991328245042269	0.0377422771190754	Double KO screens	LOF
HSP90AA1	WEE1	SL	-0.915634202964094	0.705190695919822	Double KO screens	LOF
IDH3B	IDH3G	SL	-1.11238834303589	-1.17073992494592	Double KO screens	LOF
IGF1R	MTOR	SL	-0.476607627209145	1.2066657925231	Double KO screens	LOF
IGF1R	PIK3CD	SL	-0.70025733532897	-0.0841083707730963	Double KO screens	LOF
ILK	NPR2	SL	-1.15125216825861	-0.656910194893643	Double KO screens	LOF
ILK	UCK2	SL	-0.779051469966154	-0.15656752887394	Double KO screens	LOF
IMPDH1	EEF2	SL	-1.10631677778321	-0.775116368446217	Double KO screens	LOF
IMPDH1	MTOR	SL	-0.675251403687471	0.758338626830535	Double KO screens	LOF
INPP1	NOS2	SL	-0.513668502378418	0.289173494702642	Double KO screens	LOF
INPP1	PRKCA	SL	-0.509383048848647	-0.0834226261089083	Double KO screens	LOF
INTS5	LEO1	SL	-1.18820775012419	-0.167956939507615	Double KO screens	LOF
JAK2	PIK3R1	SL	-0.339709432991414	0.173520835615421	Double KO screens	LOF
KMT2A	KMT2B	SL	-0.916606424085109	0.235343574416555	Double KO screens	LOF
LARS2	NTRK1	SL	-0.862116538046933	-0.408272253878235	Double KO screens	LOF
LARS2	PFKFB1	SL	-1.09017277212497	-0.824261408385251	Double KO screens	LOF
LARS2	PIK3CD	SL	-0.730907506883523	0.43309597273381	Double KO screens	LOF
LARS2	XIAP	SL	-0.603672835990853	-0.107129850397966	Double KO screens	LOF
LIG1	NAMPT	SL	-0.630864542899928	0.117870885644043	Double KO screens	LOF
LIG1	PARP1	SL	-1.44400814078917	-0.481028866094657	Double KO screens	LOF
MAP2K1	MAP2K2	SL	-0.934953813738372	-0.619875398985367	Double KO screens	LOF
MAP2K1	VHL	SL	-0.879556407890879	-0.251114535862012	Double KO screens	LOF
MAP2K2	EEF2	SL	-0.805487363163058	-0.418330462012612	Double KO screens	LOF
MAP2K2	MAPK3	SL	-0.293644364667086	0.30015342916889	Double KO screens	LOF
MAP2K5	PPP1CC	SL	-1.03110285531623	0.718293361815357	Double KO screens	LOF
MAP2K7	PIK3CD	SL	-0.739760121104758	-0.510796144719553	Double KO screens	LOF
MAP2K7	PRODH	SL	-0.432314076866117	0.669550102934173	Double KO screens	LOF
MAP2K7	PTGIR	SL	-0.423499457021072	0.301168330944034	Double KO screens	LOF
MAP3K10	POMC	SL	-1.15784314434073	-0.715106223521903	Double KO screens	LOF
MAP3K10	SLC5A5	SL	-2.9626509378882	-1.70089802219209	Double KO screens	LOF
MAP3K4	PIK3CB	SL	-1.20445350616885	-1.1506874878993	Double KO screens	LOF
MAP3K8	SLC16A8	SL	-0.852594946439945	0.17253577402728	Double KO screens	LOF
MAPK12	OXT	SL	-0.79267425425216	-0.703699364148549	Double KO screens	LOF
MAPK12	PKLR	SL	-0.728830171869901	0.415270179818026	Double KO screens	LOF
MAPK12	PRKAR1A	SL	-0.852225098783449	0.115590490501104	Double KO screens	LOF
MAPK3	CHEK1	SL	-2.3766269164604	-1.31368220187984	Double KO screens	LOF
MAPK3	EEF2	SL	-0.178928485298148	1.37881279235542	Double KO screens	LOF
MAPK3	HSP90AA1	SL	-1.7667708440177	0.893488286968087	Double KO screens	LOF
MAPK8IP1	MASP2	SL	-0.395212093788926	0.367171098387046	Double KO screens	LOF
MAPKAPK2	PTP4A3	SL	-0.538253857275609	0.569878932464661	Double KO screens	LOF
MAPKAPK2	SPHK2	SL	-1.1936768163905	-0.639414720720775	Double KO screens	LOF
MASTL	PTTG1	SL	-0.60759479250999	-0.164535742697758	Double KO screens	LOF
MCL1	BRCA2	SL	-1.06151719281927	-0.968056507359945	Double KO screens	LOF
MCL1	HSP90AA1	SL	-0.208509386198659	0.283458279594003	Double KO screens	LOF
MCL1	MAP2K2	SL	-0.433329835588146	0.0798302387689113	Double KO screens	LOF
MCL1	MAPK1	SL	-0.100235060958279	1.26522963624431	Double KO screens	LOF
MCL1	MTOR	SL	-0.581148855862925	-0.581777022187232	Double KO screens	LOF
MCL1	PARP2	SL	-0.431648667315644	0.205621185974729	Double KO screens	LOF
MCL1	PIK3CG	SL	-0.257690845395094	0.377530012190873	Double KO screens	LOF
MCL1	PRKAR1A	SL	-0.219316942233999	3.28603513972606	Double KO screens	LOF
ME1	PGK1	SL	-1.1198262665427	0.249913413577252	Double KO screens	LOF
MED1	MED14	SL	-1.17006082018371	-0.656433400131409	Double KO screens	LOF
MED1	MED23	SL	-0.409765917657124	1.16884575264259	Double KO screens	LOF
MED1	MED24	SL	-1.05252036792792	0.147822676328895	Double KO screens	LOF
MED23	TIMELESS	SL	-1.47540370974619	-1.36209032599425	Double KO screens	LOF
MET	VHL	SL	-0.51937705318167	0.242276119507959	Double KO screens	LOF
METAP2	PDCD7	SL	-0.702992346090929	0.10743765781028	Double KO screens	LOF
METAP2	RPL36A	SL	-2.04125434290176	-0.628280738144939	Double KO screens	LOF
METAP2	ZMAT5	SL	-0.405473112085261	0.889788373413292	Double KO screens	LOF
METTL17	RAE1	SL	-1.33932410982302	-0.337333630886148	Double KO screens	LOF
MFAP1	NUTF2	SL	-0.705454900260078	-0.279589746322577	Double KO screens	LOF
MMP14	NPR1	SL	-0.696196073252367	0.088660545706003	Double KO screens	LOF
MRPL13	MTBP	SL	-0.949708772170214	0.605973140432287	Double KO screens	LOF
MRPL22	TAZ	SL	-0.622356222218716	-0.472721740028063	Double KO screens	LOF
MST1R	PRKCA	SL	-0.877625643698043	-0.664410495299268	Double KO screens	LOF
MTOR	PDGFRA	SL	-0.683993793792776	0.438411026774584	Double KO screens	LOF
MTOR	SMAD4	SL	-1.38527234637146	-0.771315635449882	Double KO screens	LOF
MTOR	TOP1	SL	-1.2461016745051	-0.468369830497315	Double KO screens	LOF
NAGK	PIK3CD	SL	-0.520109033672925	0.145710031976052	Double KO screens	LOF
NAMPT	TXN	SL	-0.992208532830061	0.38118898701895	Double KO screens	LOF
NAMPT	XPO1	SL	-0.479616102531984	0.598901895823448	Double KO screens	LOF
NOL9	XRN2	SL	-1.11454720549255	0.591666101122694	Double KO screens	LOF
NOP58	ZNHIT6	SL	-1.04093391017943	-0.230869126663019	Double KO screens	LOF
NPEPPS	TK1	SL	-1.34262894377117	0.524561799807117	Double KO screens	LOF
NPR2	SLC5A5	SL	-1.05298895726094	-0.579807084183386	Double KO screens	LOF
NT5M	PIK3CD	SL	-0.207543695820095	0.747482649090582	Double KO screens	LOF
NT5M	TK1	SL	-0.15258203452886	1.97001784834433	Double KO screens	LOF
NUBP1	TAF2	SL	-1.39833763240523	0.487078291841362	Double KO screens	LOF
NUP43	YTHDC1	SL	-1.06853114196963	-0.670405256281326	Double KO screens	LOF
NUP54	PELO	SL	-1.19851081679102	0.193860463816449	Double KO screens	LOF
NUP54	TIMELESS	SL	-2.28413959333778	-1.12085327796763	Double KO screens	LOF
PAFAH1B1	ZNF574	SL	-1.41566972282353	-1.23975193158066	Double KO screens	LOF
PARP1	MAPK1	SL	-0.64207253039256	0.207117414626738	Double KO screens	LOF
PARP1	MTOR	SL	-1.23845312098608	-0.812785009247865	Double KO screens	LOF
PARP1	PARP2	SL	-0.342631886741952	0.359679594412596	Double KO screens	LOF
PARP1	RAD21	SL	-1.2899535217224	-0.286672752676845	Double KO screens	LOF
PARP1	RRM2	SL	-0.836053548151489	0.985630546627121	Double KO screens	LOF
PARP1	STAG3	SL	-0.314000458104216	1.22550904852439	Double KO screens	LOF
PARP1	WEE1	SL	-0.61518934660469	0.432187433693157	Double KO screens	LOF
PARP2	HSP90AA1	SL	-1.06158779851032	2.35887275148324	Double KO screens	LOF
PARP2	MAP2K2	SL	-0.445545666416252	0.091113979277475	Double KO screens	LOF
PARP2	MTOR	SL	-1.21967202240962	-0.485703964687987	Double KO screens	LOF
PARP2	RAD21	SL	-0.473384268563052	0.45404244860023	Double KO screens	LOF
PARP2	STAG3	SL	-0.109917401947382	1.16173449356851	Double KO screens	LOF
PFKM	PGD	SL	-1.28375844555751	-1.12058548517557	Double KO screens	LOF
PFKP	PGD	SL	-1.26678609176787	-0.164578752929529	Double KO screens	LOF
PIK3C2B	PIK3CD	SL	-0.617140084238362	0.14974634944536	Double KO screens	LOF
PIK3C2B	POMC	SL	-0.720922678895919	-0.25520385893074	Double KO screens	LOF
PIK3C2B	SLC16A8	SL	-0.639979745994988	0.811202858436359	Double KO screens	LOF
PIK3C2B	XPO1	SL	-0.991829236896421	0.42976831433172	Double KO screens	LOF
PIK3CA	PIK3CD	SL	-0.239102371471147	0.520826906033495	Double KO screens	LOF
PIK3CA	RRM2	SL	-0.613011725150313	-0.558496817376363	Double KO screens	LOF
PIK3CA	XPO1	SL	-1.00969389958958	1.81539619802376	Double KO screens	LOF
PIK3CB	TK1	SL	-1.0096098926906	-0.711729249803811	Double KO screens	LOF
PIK3CD	PIK3CG	SL	-0.381938494400814	-0.215227313602106	Double KO screens	LOF
PIK3CD	PIM2	SL	-1.55402022375428	-0.216134485661302	Double KO screens	LOF
PIK3CD	PRODH	SL	-1.16721012712321	-0.500502302305793	Double KO screens	LOF
PIK3CD	PTPRZ1	SL	-2.30634983751833	-2.25309676296676	Double KO screens	LOF
PIK3R1	VHL	SL	-0.740833600273248	0.877444197717823	Double KO screens	LOF
PIK3R1	WEE1	SL	-0.638928826444022	-0.301708757069097	Double KO screens	LOF
PIM1	PIM2	SL	-0.140250091381999	1.39945787675703	Double KO screens	LOF
PITRM1	PMPCB	SL	-2.69818760305001	-1.63614686857382	Double KO screens	LOF
PPP1CC	TYK2	SL	-2.26085869677278	-2.59045353693311	Double KO screens	LOF
PRKAA1	RPS6KA2	SL	-0.635657435565315	0.377986591691899	Double KO screens	LOF
PRKAR1A	SPHK2	SL	-0.80546696182787	-0.227351521418262	Double KO screens	LOF
PRKCZ	TK1	SL	-1.91165424877552	-0.714112714185866	Double KO screens	LOF
PRODH	TK1	SL	-0.200830443089401	0.483446429589873	Double KO screens	LOF
PRSS8	SPHK1	SL	-0.0752343135326316	1.92566321987177	Double KO screens	LOF
PRSS8	SRC	SL	-0.906601682311293	0.273268213071418	Double KO screens	LOF
PSMD1	WDR61	SL	-0.993421359191199	-0.258414061902981	Double KO screens	LOF
PTEN	VHL	SL	-1.0747244985055	0.0524523974999018	Double KO screens	LOF
PTK6	TK1	SL	-1.14200131212154	-0.727140366520131	Double KO screens	LOF
PTPRJ	RELA	SL	-0.842186384103716	2.38600310953108	Double KO screens	LOF
PTPRJ	RPS6KA4	SL	-0.136651619707559	2.32984069929129	Double KO screens	LOF
PTTG1	SRSF7	SL	-1.02822026439493	0.329524498925403	Double KO screens	LOF
RANBP17	XPO7	SL	-0.851374620910502	-0.0492858017765799	Double KO screens	LOF
RB1	SKP2	SL	-2.79371906321193	-2.568217095002	Double KO screens	LOF
RBBP8	TIPIN	SL	-0.587603954128727	-0.529610799923592	Double KO screens	LOF
RHPN1	RHPN2	SL	-0.676259210495402	1.2291065196965	Double KO screens	LOF
ROR1	SMARCB1	SL	-0.779193341364153	0.758296937617108	Double KO screens	LOF
ROR1	TOP1	SL	-0.947934694709162	-0.0317995181529245	Double KO screens	LOF
ROR1	VHL	SL	-0.702357341180685	-0.200483405617734	Double KO screens	LOF
RPS6KB1	RRM2	SL	-0.938061178363459	0.0378131099157824	Double KO screens	LOF
RPS6KB1	VHL	SL	-1.92080199914448	-0.85349142416429	Double KO screens	LOF
RRAGC	RRAGD	SL	-1.28133129320975	-0.302642467852098	Double KO screens	LOF
RRM2	VHL	SL	-0.972727050195612	-0.352145941351914	Double KO screens	LOF
RRM2	WEE1	SL	-0.716397828061155	-0.134344304105864	Double KO screens	LOF
SCO1	SCO2	SL	-1.41048694553438	-0.794952334312809	Double KO screens	LOF
SCYL1	VPS4A	SL	-0.88135868313285	0.429581915097742	Double KO screens	LOF
SEPHS1	SEPHS2	SL	-3.34682009100849	-1.74632746548975	Double KO screens	LOF
SKA3	TRA2B	SL	-1.42914597731743	0.30853746582456	Double KO screens	LOF
SKA3	ZNF574	SL	-0.0480683128476297	1.64407873317803	Double KO screens	LOF
SMAD4	WEE1	SL	-0.803035582518456	0.18300684182748	Double KO screens	LOF
SMARCA2	SMARCA4	SL	-1.51952970088312	-1.41266520926452	Double KO screens	LOF
SMARCA4	SMARCB1	SL	-0.653838414724413	0.31391452016618	Double KO screens	LOF
SMC5	UBA2	SL	-1.07003571721722	-0.507282031927384	Double KO screens	LOF
TALDO1	TKT	SL	-1.37100945296221	-0.184964327018455	Double KO screens	LOF
TLK1	TLK2	SL	-0.564843608501527	0.956272497370687	Double KO screens	LOF
TTC7A	TTC7B	SL	-0.164695056711729	1.91159411486063	Double KO screens	LOF
UPF3A	UPF3B	SL	-1.77122647654563	-1.48529530408048	Double KO screens	LOF
VPS4A	ZNF574	SL	-1.07341149499234	-0.437679252680263	Double KO screens	LOF
WEE1	CD81	SL	-1.64330091550005	-1.46730797469593	Double KO screens	LOF
XYLT1	XYLT2	SL	-1.53225251206221	-1.62031033562257	Double KO screens	LOF
AGPAT1	CCT8L2	not SL	-1.05982551580671	-0.47676749694751	Double KO screens	LOF
AGPAT1	IFNA14	not SL	-0.237792405108419	1.53131287595034	Double KO screens	LOF
AKT1	CCT8L2	not SL	-0.928036729608809	-0.836645937692236	Double KO screens	LOF
AKT1	DEFB123	not SL	-0.0110780204488875	2.73706937629626	Double KO screens	LOF
AKT1	DRD3	not SL	-0.214776957979009	1.02536009285698	Double KO screens	LOF
AKT1	FAM71B	not SL	-0.348903421883863	0.762546079423149	Double KO screens	LOF
AKT1	FEZF2	not SL	-0.422005307167257	0.357277127828755	Double KO screens	LOF
AKT1	IL3	not SL	-0.541341485150204	0.327476235916736	Double KO screens	LOF
AKT1	SLC2A7	not SL	-0.440667547890171	0.569821296929456	Double KO screens	LOF
AKT1	TAS1R2	not SL	-0.462931748032311	0.212559123230115	Double KO screens	LOF
AKT1	TXNDC8	not SL	-0.726303583466237	0.275948635146706	Double KO screens	LOF
AKT2	ACTL9	not SL	-1.31019954114869	-0.540804559414811	Double KO screens	LOF
AKT2	SLC22A12	not SL	-0.282909368463108	0.402163575898036	Double KO screens	LOF
AKT3	GML	not SL	-1.67849712119956	-1.27944740410307	Double KO screens	LOF
AKT3	KRT26	not SL	-0.744027520270656	0.130642474203478	Double KO screens	LOF
ALAD	ADAM30	not SL	-0.758412728740696	0.0204321664253897	Double KO screens	LOF
ALAD	DEFB123	not SL	-0.271702911290095	0.482629608357064	Double KO screens	LOF
ALAD	IFNA14	not SL	-0.472372854098564	0.325640787066425	Double KO screens	LOF
ALAD	SLC7A13	not SL	-0.824710835473699	-0.0678392754411041	Double KO screens	LOF
ALAD	VN1R2	not SL	-0.752836987987599	-0.0813890144779338	Double KO screens	LOF
ALDOA	FEZF2	not SL	-0.256728475696943	0.591793100314854	Double KO screens	LOF
ALKBH4	MMP27	not SL	-0.892050671788672	0.426723428130344	Double KO screens	LOF
APC	LIM2	not SL	-0.631663118470717	0.177639896570546	Double KO screens	LOF
APC	SLC22A12	not SL	-0.642831786514947	0.449952920984246	Double KO screens	LOF
APEX1	DEFB129	not SL	-1.347234605943	-0.989755533920384	Double KO screens	LOF
APEX1	RNASE9	not SL	-1.17862025789888	-0.071302643992974	Double KO screens	LOF
APEX1	TAS1R2	not SL	-0.859135280163675	0.152840491947553	Double KO screens	LOF
APEX1	TPD52L3	not SL	-2.12178336886612	-1.55996042424011	Double KO screens	LOF
ARFGEF1	NPHS2	not SL	-0.477346851550429	0.53897497322992	Double KO screens	LOF
ARID1A	LRIT1	not SL	-0.67859774564531	0.152285422554872	Double KO screens	LOF
ASCC3	BPIFA3	not SL	-0.221728807449858	1.28342993828899	Double KO screens	LOF
ASCC3	C16orf78	not SL	-0.76956445772759	2.91453292295794	Double KO screens	LOF
ASCC3	SPACA1	not SL	-0.936842501431495	-0.238964647008375	Double KO screens	LOF
ATM	DRD3	not SL	-1.59659181611875	-0.316122999584814	Double KO screens	LOF
ATM	IL17A	not SL	-0.182062404656374	0.540873027344231	Double KO screens	LOF
ATM	NPVF	not SL	-0.169844443095132	0.955643366170905	Double KO screens	LOF
ATM	SLC22A12	not SL	-1.1823527962533	0.41402333387957	Double KO screens	LOF
ATP6V1G1	KRT26	not SL	-1.68805526430903	-0.898556043752673	Double KO screens	LOF
ATP6V1G1	TAAR2	not SL	-0.37475042259138	0.0411859708748114	Double KO screens	LOF
AXL	TAS1R2	not SL	-0.473707800901884	0.392898810034056	Double KO screens	LOF
BCAT2	FAM71B	not SL	-0.729874675085069	0.433400788451093	Double KO screens	LOF
BCAT2	LYZL6	not SL	-0.74354667179806	-0.162354770174063	Double KO screens	LOF
BCAT2	TAS1R2	not SL	-0.474412226122786	0.438102306499457	Double KO screens	LOF
BCL2A1	CYLC2	not SL	-0.0606528099587837	1.54357967167348	Double KO screens	LOF
BCL2A1	MS4A5	not SL	-0.633206638911807	-0.346556177798304	Double KO screens	LOF
BCL2A1	VN1R2	not SL	-0.0673388864242726	2.07612790911071	Double KO screens	LOF
BCL2L1	CCT8L2	not SL	-0.736128143071305	0.244297306906846	Double KO screens	LOF
BCL2L1	DEFB118	not SL	-0.896399192538728	-0.358186657144491	Double KO screens	LOF
BCL2L1	GML	not SL	-0.473213458661862	0.57958768145508	Double KO screens	LOF
BCL2L1	KCNK18	not SL	-0.995118057089976	-0.796329885870721	Double KO screens	LOF
BCL2L1	KIF2B	not SL	-0.761084165296219	-0.00129169473481749	Double KO screens	LOF
BCL2L1	LRIT1	not SL	-0.531040355107717	0.498459548739176	Double KO screens	LOF
BCL2L1	RESP18	not SL	-0.426271624310573	1.52536924052821	Double KO screens	LOF
BCL2L1	TXNDC8	not SL	-1.26809451671736	0.06428340193529	Double KO screens	LOF
BCL2L1	UMOD	not SL	-0.958856557461548	0.0135112694262985	Double KO screens	LOF
BCL2L2	GLT6D1	not SL	-0.527328994338522	0.208298600724318	Double KO screens	LOF
BCL2L2	GML	not SL	-0.59749048521609	0.510712717548574	Double KO screens	LOF
BCL2L2	GPR31	not SL	-0.615256824611058	0.81124983983613	Double KO screens	LOF
BCL2L2	RNASE9	not SL	-0.324792499599382	1.20253311880709	Double KO screens	LOF
BCL2L2	TXNDC8	not SL	-0.975783275640769	-0.382340981233217	Double KO screens	LOF
BCL2L2	VN1R4	not SL	-0.306749542809565	0.741824789419146	Double KO screens	LOF
BIRC5	ACTL9	not SL	-0.538989954202058	0.499440912100296	Double KO screens	LOF
BIRC5	CCT8L2	not SL	-0.577003868145605	0.065544979220069	Double KO screens	LOF
BIRC5	LRIT1	not SL	-0.437443057703562	0.0713669523152889	Double KO screens	LOF
BIRC5	POM121L12	not SL	-0.557046512539816	0.233828563401023	Double KO screens	LOF
BIRC5	SLC7A13	not SL	-0.487920732883423	0.552711831986922	Double KO screens	LOF
BIRC5	UMOD	not SL	-0.701006455677185	-0.134060932366409	Double KO screens	LOF
BOD1L1	VN1R4	not SL	-0.940714884590816	-0.539187294070241	Double KO screens	LOF
BRAF	FAM71B	not SL	-0.53323776274703	0.174829016317626	Double KO screens	LOF
BRAF	UMOD	not SL	-0.220625055024627	0.716741620466386	Double KO screens	LOF
BRCA2	ADAM30	not SL	-0.630599295933331	0.257729422037292	Double KO screens	LOF
BRCA2	FAM71B	not SL	-0.42934865516322	0.212858685968166	Double KO screens	LOF
BRCA2	GLT6D1	not SL	-0.472734900879368	0.204839511103871	Double KO screens	LOF
BRCA2	IL17A	not SL	-0.378673883218081	0.10301407359306	Double KO screens	LOF
BRCA2	KIF2B	not SL	-1.41588349133331	-0.294942026692627	Double KO screens	LOF
BRCA2	SUN5	not SL	-0.540627092250241	0.674037547027263	Double KO screens	LOF
BRCA2	TAS1R2	not SL	-1.03768832520558	-0.388766732163068	Double KO screens	LOF
BRCA2	UMOD	not SL	-1.19991950103464	0.28965197679824	Double KO screens	LOF
BRCA2	VN1R2	not SL	-0.907459971853585	-0.00748591100547728	Double KO screens	LOF
BRD2	IL3	not SL	-0.629432203837172	0.253789353513997	Double KO screens	LOF
BRD2	SPO11	not SL	-0.838100826006174	-0.407263782764539	Double KO screens	LOF
BRD2	SUN5	not SL	-0.980752201558193	-0.700020611452839	Double KO screens	LOF
BRD4	DEFB129	not SL	-0.870695655531622	0.357845861583831	Double KO screens	LOF
BRD4	FEZF2	not SL	-0.713593415849711	-0.169603804637423	Double KO screens	LOF
BRD4	GLT6D1	not SL	-1.32409116085179	-0.520005850253434	Double KO screens	LOF
BUB1B	VN1R4	not SL	-1.58743312303156	-1.03659351761696	Double KO screens	LOF
CAMK1D	SPO11	not SL	-1.26638289892539	0.302776082061732	Double KO screens	LOF
CAMK2G	DRD3	not SL	-0.463806249758589	0.890804232080051	Double KO screens	LOF
CAMK2G	LRIT1	not SL	-1.04186450160131	1.93975582645396	Double KO screens	LOF
CAMK2G	SPACA1	not SL	-0.578765335685124	0.695211066976708	Double KO screens	LOF
CARM1	LRIT1	not SL	-1.27131907999476	-0.905558096520289	Double KO screens	LOF
CARM1	RNASE9	not SL	-1.02428630960739	-0.833247767353327	Double KO screens	LOF
CASP8	ASB17	not SL	-0.398854113545859	0.304770040136312	Double KO screens	LOF
CASP8	UMOD	not SL	-1.45158930597103	-0.475225412916995	Double KO screens	LOF
CDC25A	CYLC2	not SL	-0.098472516203323	1.34327954969382	Double KO screens	LOF
CDC25A	FEZF2	not SL	-0.599497979849633	0.0500092977084622	Double KO screens	LOF
CDC25A	GLT6D1	not SL	-0.430409335736544	0.718619296784139	Double KO screens	LOF
CDC25A	GML	not SL	-1.79369836361222	-1.37967685544062	Double KO screens	LOF
CDC25A	HTR3D	not SL	-0.374064648178164	0.143468911962313	Double KO screens	LOF
CDC25A	LYZL6	not SL	-0.602505891441903	0.183408654306151	Double KO screens	LOF
CDC25A	SLC7A13	not SL	-0.463430317398836	0.636023733064061	Double KO screens	LOF
CDC25A	TBC1D21	not SL	-0.448162219553378	0.310033908532718	Double KO screens	LOF
CDC25A	TPD52L3	not SL	-0.467067584488161	1.08386155225575	Double KO screens	LOF
CDC25A	VN1R2	not SL	-0.320138455697292	0.265959084168978	Double KO screens	LOF
CDC25B	CCT8L2	not SL	-0.694708919303647	-0.165255932210847	Double KO screens	LOF
CDC25B	FEZF2	not SL	-0.811784737770156	-0.344392924977467	Double KO screens	LOF
CDK4	ASB17	not SL	-0.585979493633291	0.313877165137041	Double KO screens	LOF
CDK4	FAM71B	not SL	-0.866925840974094	0.162057198908789	Double KO screens	LOF
CDK4	GLT6D1	not SL	-0.256417146644691	1.65839592870071	Double KO screens	LOF
CDK4	SLC2A7	not SL	-1.09343257582435	-0.40704151308395	Double KO screens	LOF
CDK5	GML	not SL	-1.14882095942803	0.06633586798581	Double KO screens	LOF
CDK5	UMOD	not SL	-0.588840323172815	-0.229500552281398	Double KO screens	LOF
CDK9	ASB17	not SL	-1.12524285547248	-0.510669124173645	Double KO screens	LOF
CDK9	DEFB129	not SL	-1.357388280171	-0.739511463722109	Double KO screens	LOF
CDK9	FEZF2	not SL	-0.63253271932562	-0.0417493539767335	Double KO screens	LOF
CDK9	GML	not SL	-0.498825560715567	0.493673657948225	Double KO screens	LOF
CDK9	MS4A5	not SL	-0.854385131655767	-0.245516003103696	Double KO screens	LOF
CDK9	TAAR2	not SL	-0.29064787974591	0.290557007354885	Double KO screens	LOF
CDKN1A	NPHS2	not SL	-0.345903473194536	0.510416099622353	Double KO screens	LOF
CDKN1A	VN1R2	not SL	-0.437411774288186	0.38863415724351	Double KO screens	LOF
CDKN2A	DEFB123	not SL	-0.364773822216167	0.747222162057626	Double KO screens	LOF
CDS1	IFNA14	not SL	-0.89717749969102	0.218689061724922	Double KO screens	LOF
CENPM	FEZF2	not SL	-0.152960972110215	0.650667153204418	Double KO screens	LOF
CENPM	NMS	not SL	-0.678254812321289	-0.643458513723012	Double KO screens	LOF
CENPM	NPHS2	not SL	-0.451854547009556	0.863775841412078	Double KO screens	LOF
CENPM	SPACA1	not SL	-0.337069627763705	0.97540129698096	Double KO screens	LOF
CEP152	SPACA1	not SL	-0.743158448151287	0.12493954111658	Double KO screens	LOF
CHD1	NPHS2	not SL	-0.239253803816347	0.684446979692175	Double KO screens	LOF
CHD1	TAAR2	not SL	-0.870116813411183	-0.0584094173703844	Double KO screens	LOF
CHEK1	ACTL9	not SL	-0.681783471021747	0.340584959637225	Double KO screens	LOF
CHEK1	ADAM30	not SL	-0.394127705119659	0.32835567438766	Double KO screens	LOF
CHEK1	DEFB118	not SL	-0.897636004610663	0.423845681556224	Double KO screens	LOF
CHEK1	GLT6D1	not SL	-1.02704194558978	-0.53398347699369	Double KO screens	LOF
CHEK1	NPVF	not SL	-0.523110144320659	0.410788740417053	Double KO screens	LOF
CHEK1	UMOD	not SL	-1.17644848681035	0.0570763784621953	Double KO screens	LOF
CIT	IFNA14	not SL	-0.194915510210272	1.17556501523627	Double KO screens	LOF
CIT	IL17A	not SL	-0.363522118071409	1.183054952542	Double KO screens	LOF
CIT	LYZL6	not SL	-0.93344632869263	-0.0958818548383977	Double KO screens	LOF
CIT	VN1R2	not SL	-0.475707409538744	-0.011551701742265	Double KO screens	LOF
COG3	SPACA1	not SL	-0.40584495042179	1.02539505400928	Double KO screens	LOF
DCTN2	SUN5	not SL	-1.16839014405471	-0.980111224912349	Double KO screens	LOF
DHODH	SLC2A7	not SL	-0.298442226718921	0.596910527636052	Double KO screens	LOF
